date,city,province,country,lat/long,confirmed,recovered,dead,daily_diff_confirm,daily_diff_recover,daily_diff_dead
3/5/20,,,Brunei,"4.5353,114.7277",0,0,0,0,0,0
3/6/20,,,Brunei,"4.5353,114.7277",0,0,0,0,0,0
3/7/20,,,Brunei,"4.5353,114.7277",0,0,0,0,0,0
3/8/20,,,Brunei,"4.5353,114.7277",0,0,0,0,0,0
3/9/20,,,Brunei,"4.5353,114.7277",1,0,0,1,0,0
3/10/20,,,Brunei,"4.5353,114.7277",1,0,0,0,0,0
3/11/20,,,Brunei,"4.5353,114.7277",11,0,0,10,0,0
3/12/20,,,Brunei,"4.5353,114.7277",11,0,0,0,0,0
1/22/20,Washington,,US,"47.4009,-121.4905",0,0,0,-1,-1,-1
1/23/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
1/24/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
1/25/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
1/26/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
1/27/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
1/28/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
1/29/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
1/30/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
1/31/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/1/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/2/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/3/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/4/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/5/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/6/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/7/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/8/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/9/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/10/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/11/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/12/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/13/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/14/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/15/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/16/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/17/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/18/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/19/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/20/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/21/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/22/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/23/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/24/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/25/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/26/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/27/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/28/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
2/29/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
3/1/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
3/2/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
3/3/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
3/4/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
3/5/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
3/6/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
3/7/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
3/8/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
3/9/20,Washington,,US,"47.4009,-121.4905",0,0,0,0,0,0
3/10/20,Washington,,US,"47.4009,-121.4905",267,1,23,267,1,23
3/11/20,Washington,,US,"47.4009,-121.4905",366,1,29,99,0,6
3/12/20,Washington,,US,"47.4009,-121.4905",442,1,31,76,0,2
1/22/20,New York,,US,"42.1657,-74.9481",0,0,0,-1,-1,-1
1/23/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
1/24/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
1/25/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
1/26/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
1/27/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
1/28/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
1/29/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
1/30/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
1/31/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/1/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/2/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/3/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/4/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/5/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/6/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/7/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/8/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/9/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/10/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/11/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/12/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/13/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/14/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/15/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/16/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/17/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/18/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/19/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/20/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/21/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/22/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/23/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/24/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/25/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/26/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/27/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/28/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
2/29/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
3/1/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
3/2/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
3/3/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
3/4/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
3/5/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
3/6/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
3/7/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
3/8/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
3/9/20,New York,,US,"42.1657,-74.9481",0,0,0,0,0,0
3/10/20,New York,,US,"42.1657,-74.9481",173,0,0,173,0,0
3/11/20,New York,,US,"42.1657,-74.9481",220,0,0,47,0,0
3/12/20,New York,,US,"42.1657,-74.9481",328,0,0,108,0,0
1/22/20,California,,US,"36.1162,-119.6816",0,0,0,-1,-1,-1
1/23/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
1/24/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
1/25/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
1/26/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
1/27/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
1/28/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
1/29/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
1/30/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
1/31/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/1/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/2/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/3/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/4/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/5/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/6/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/7/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/8/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/9/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/10/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/11/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/12/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/13/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/14/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/15/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/16/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/17/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/18/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/19/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/20/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/21/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/22/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/23/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/24/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/25/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/26/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/27/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/28/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
2/29/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
3/1/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
3/2/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
3/3/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
3/4/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
3/5/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
3/6/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
3/7/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
3/8/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
3/9/20,California,,US,"36.1162,-119.6816",0,0,0,0,0,0
3/10/20,California,,US,"36.1162,-119.6816",144,2,2,144,2,2
3/11/20,California,,US,"36.1162,-119.6816",177,2,3,33,0,1
3/12/20,California,,US,"36.1162,-119.6816",221,6,4,44,4,1
1/22/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,-1,-1,-1
1/23/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
1/24/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
1/25/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
1/26/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
1/27/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
1/28/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
1/29/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
1/30/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
1/31/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/1/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/2/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/3/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/4/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/5/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/6/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/7/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/8/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/9/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/10/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/11/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/12/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/13/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/14/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/15/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/16/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/17/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/18/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/19/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/20/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/21/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/22/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/23/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/24/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/25/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/26/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/27/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/28/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
2/29/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
3/1/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
3/2/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
3/3/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
3/4/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
3/5/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
3/6/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
3/7/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
3/8/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
3/9/20,Massachusetts,,US,"42.2302,-71.5301",0,0,0,0,0,0
3/10/20,Massachusetts,,US,"42.2302,-71.5301",92,1,0,92,1,0
3/11/20,Massachusetts,,US,"42.2302,-71.5301",95,1,0,3,0,0
3/12/20,Massachusetts,,US,"42.2302,-71.5301",108,1,0,13,0,0
1/22/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,-1,-1,-1
1/23/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
1/24/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
1/25/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
1/26/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
1/27/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
1/28/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
1/29/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
1/30/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
1/31/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/1/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/2/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/3/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/4/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/5/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/6/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/7/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/8/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/9/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/10/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/11/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/12/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/13/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/14/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/15/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/16/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/17/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/18/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/19/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/20/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/21/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/22/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/23/20,Diamond Princess,,US,"35.4437,139.638",0,0,0,0,0,0
2/24/20,Diamond Princess,,US,"35.4437,139.638",36,0,0,36,0,0
2/25/20,Diamond Princess,,US,"35.4437,139.638",36,0,0,0,0,0
2/26/20,Diamond Princess,,US,"35.4437,139.638",42,0,0,6,0,0
2/27/20,Diamond Princess,,US,"35.4437,139.638",42,0,0,0,0,0
2/28/20,Diamond Princess,,US,"35.4437,139.638",44,0,0,2,0,0
2/29/20,Diamond Princess,,US,"35.4437,139.638",44,0,0,0,0,0
3/1/20,Diamond Princess,,US,"35.4437,139.638",44,0,0,0,0,0
3/2/20,Diamond Princess,,US,"35.4437,139.638",45,0,0,1,0,0
3/3/20,Diamond Princess,,US,"35.4437,139.638",45,0,0,0,0,0
3/4/20,Diamond Princess,,US,"35.4437,139.638",45,0,0,0,0,0
3/5/20,Diamond Princess,,US,"35.4437,139.638",45,0,0,0,0,0
3/6/20,Diamond Princess,,US,"35.4437,139.638",45,0,0,0,0,0
3/7/20,Diamond Princess,,US,"35.4437,139.638",45,0,0,0,0,0
3/8/20,Diamond Princess,,US,"35.4437,139.638",45,0,0,0,0,0
3/9/20,Diamond Princess,,US,"35.4437,139.638",45,0,0,0,0,0
3/10/20,Diamond Princess,,US,"35.4437,139.638",46,0,0,1,0,0
3/11/20,Diamond Princess,,US,"35.4437,139.638",46,0,0,0,0,0
3/12/20,Diamond Princess,,US,"35.4437,139.638",46,0,0,0,0,0
1/22/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,-1,-1,-1
1/23/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
1/24/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
1/25/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
1/26/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
1/27/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
1/28/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
1/29/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
1/30/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
1/31/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/1/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/2/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/3/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/4/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/5/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/6/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/7/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/8/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/9/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/10/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/11/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/12/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/13/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/14/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/15/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/16/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/17/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/18/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/19/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/20/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/21/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/22/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/23/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/24/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/25/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/26/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/27/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/28/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
2/29/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
3/1/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
3/2/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
3/3/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
3/4/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
3/5/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
3/6/20,Grand Princess,,US,"37.6489,-122.6655",0,0,0,0,0,0
3/7/20,Grand Princess,,US,"37.6489,-122.6655",21,0,0,21,0,0
3/8/20,Grand Princess,,US,"37.6489,-122.6655",21,0,0,0,0,0
3/9/20,Grand Princess,,US,"37.6489,-122.6655",21,0,0,0,0,0
3/10/20,Grand Princess,,US,"37.6489,-122.6655",21,0,0,0,0,0
3/11/20,Grand Princess,,US,"37.6489,-122.6655",21,0,0,0,0,0
3/12/20,Grand Princess,,US,"37.6489,-122.6655",21,0,0,0,0,0
1/22/20,Georgia,,US,"33.0406,-83.6431",0,0,0,-1,-1,-1
1/23/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
1/24/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
1/25/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
1/26/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
1/27/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
1/28/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
1/29/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
1/30/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
1/31/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/1/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/2/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/3/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/4/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/5/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/6/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/7/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/8/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/9/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/10/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/11/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/12/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/13/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/14/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/15/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/16/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/17/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/18/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/19/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/20/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/21/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/22/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/23/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/24/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/25/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/26/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/27/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/28/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
2/29/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
3/1/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
3/2/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
3/3/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
3/4/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
3/5/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
3/6/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
3/7/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
3/8/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
3/9/20,Georgia,,US,"33.0406,-83.6431",0,0,0,0,0,0
3/10/20,Georgia,,US,"33.0406,-83.6431",17,0,0,17,0,0
3/11/20,Georgia,,US,"33.0406,-83.6431",23,0,0,6,0,0
3/12/20,Georgia,,US,"33.0406,-83.6431",31,0,1,8,0,1
1/22/20,Colorado,,US,"39.0598,-105.3111",0,0,0,-1,-1,-1
1/23/20,Colorado,,US,"39.0598,-105.3111",0,0,0,0,0,0
1/24/20,Colorado,,US,"39.0598,-105.3111",0,0,0,0,0,0
